,id,title,languages,publishers_raw,publication_types,mesh_headings,urls_raw,issns_print,issns_electronic,is_periodical,is_english,urls,publishers,url_roots,url_domains,issn_electronic,issn_print,urls_generated_guideline_pages_inc_404s,urls_generated_guideline_pages,include
4406,101552483,Pregnancy hypertension.,['eng'],['Elsevier'],['Periodical'],"['Hypertension, Pregnancy-Induced']",['http://www.sciencedirect.com/science/journal/22107789'],['2210-7789'],['2210-7797'],True,True,['http://www.sciencedirect.com/science/journal/22107789'],['Elsevier'],['www.sciencedirect.com'],['sciencedirect.com'],2210-7797,2210-7789,['https://www.elsevier.com/journals/22107789/2210-7789/guide-for-authors'],['https://www.elsevier.com/journals/22107789/2210-7789/guide-for-authors'],True
4407,8918173,Prehospital and disaster medicine.,['eng'],"['Jems Pub. Co.,', 'Cambridge University Press']",['Periodical'],"['Disasters', 'Emergencies', 'Emergency Medical Services']",['https://www.cambridge.org/core/journals/prehospital-and-disaster-medicine'],['1049-023X'],['1945-1938'],True,True,['https://www.cambridge.org/core/journals/prehospital-and-disaster-medicine'],"['Jems Pub. Co.', 'Cambridge University Press']",['www.cambridge.org'],['cambridge.org'],1945-1938,1049-023X,['https://www.cambridge.org/core/journals/prehospital-and-disaster-medicine/information/instructions-contributors'],['https://www.cambridge.org/core/journals/prehospital-and-disaster-medicine/information/instructions-contributors'],True
4408,9703530,Prehospital emergency care : official journal of the National Association of EMS Physicians and the National Association of State EMS Directors.,['eng'],"['Hanley & Belfus,', 'Informa Healthcare']",['Periodical'],"['Emergencies', 'Emergency Medical Services']",['http://www.tandfonline.com/loi/ipec20'],['1090-3127'],['1545-0066'],True,True,['http://www.tandfonline.com/loi/ipec20'],"['Hanley & Belfus', 'Informa Healthcare']",['www.tandfonline.com'],['tandfonline.com'],1545-0066,1090-3127,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipec20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipec20'],True
4409,8106540,Prenatal diagnosis.,"['eng', 'eng']","['Wiley,']",['Periodical'],['Prenatal Diagnosis'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0223'],['0197-3851'],['1097-0223'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0223'],['Wiley'],['onlinelibrary.wiley.com'],['wiley.com'],1097-0223,0197-3851,['https://onlinelibrary.wiley.com/page/journal/10.1002/(issn)1097-0223/homepage/forauthors.html'],['https://onlinelibrary.wiley.com/page/journal/10.1002/(issn)1097-0223/homepage/forauthors.html'],True
4410,9607037,Preparative biochemistry & biotechnology.,['eng'],"['Marcel Dekker,', 'Taylor & Francis']",['Periodical'],"['Biochemistry \n                 methods', 'Biotechnology \n                 methods']",['http://www.tandfonline.com/loi/lpbb'],['1082-6068'],['1532-2297'],True,True,['http://www.tandfonline.com/loi/lpbb'],"['Marcel Dekker', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],1532-2297,1082-6068,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lpbb'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lpbb'],True
4411,8302490,La Presse médicale.,"['fre', 'eng', 'fre']","['Masson,', 'Elsevier Masson']",['Periodical'],"['General Surgery', 'Medicine']",['http://www.sciencedirect.com/science/journal/07554982'],['0755-4982'],['2213-0276'],True,True,['http://www.sciencedirect.com/science/journal/07554982'],"['Masson', 'Elsevier Masson']",['www.sciencedirect.com'],['sciencedirect.com'],2213-0276,0755-4982,['https://www.elsevier.com/journals/07554982/0755-4982/guide-for-authors'],['https://www.elsevier.com/journals/07554982/0755-4982/guide-for-authors'],True
4412,101205018,Preventing chronic disease.,['eng'],"['U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion,']",['Periodical'],"['Chronic Disease', 'Health Promotion', 'Primary Prevention', 'Public Health', 'United States']","['http://purl.access.gpo.gov/GPO/LPS43499', 'http://www.cdc.gov/pcd', 'https://www.ncbi.nlm.nih.gov/pmc/journals/245/']",[],['1545-1151'],True,True,"['http://purl.access.gpo.gov/GPO/LPS43499', 'http://www.cdc.gov/pcd']","['U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion']","['purl.access.gpo.gov', 'www.cdc.gov']","['gpo.gov', 'cdc.gov']",1545-1151,,[],[],True
4413,100894724,Prevention science : the official journal of the Society for Prevention Research.,['eng'],"['Kluwer Academic/Plenum Publishers,']",['Periodical'],['Primary Prevention'],['https://link.springer.com/journal/11121'],['1389-4986'],['1573-6695'],True,True,['https://link.springer.com/journal/11121'],['Kluwer Academic/Plenum Publishers'],['link.springer.com'],['springer.com'],1573-6695,1389-4986,['https://www.springer.com/journal/11121/submission-guidelines'],['https://www.springer.com/journal/11121/submission-guidelines'],True
4414,0322116,Preventive medicine.,['eng'],['Academic Press.'],['Periodical'],['Preventive Medicine'],['http://www.sciencedirect.com/science/journal/00917435'],['0091-7435'],['1096-0260'],True,True,['http://www.sciencedirect.com/science/journal/00917435'],['Academic Press.'],['www.sciencedirect.com'],['sciencedirect.com'],1096-0260,0091-7435,['https://www.elsevier.com/journals/00917435/0091-7435/guide-for-authors'],['https://www.elsevier.com/journals/00917435/0091-7435/guide-for-authors'],True
4415,8217463,Preventive veterinary medicine.,"['eng', 'eng']","['Elsevier,', 'Elsevier Scientific Publishing']",['Periodical'],"['Animal Diseases \n                 prevention & control', 'Veterinary Medicine']",['https://www.sciencedirect.com/journal/preventive-veterinary-medicine'],['0167-5877'],['1873-1716'],True,True,['https://www.sciencedirect.com/journal/preventive-veterinary-medicine'],"['Elsevier', 'Elsevier Scientific Publishing']",['www.sciencedirect.com'],['sciencedirect.com'],1873-1716,0167-5877,['https://www.elsevier.com/journals/preventive-veterinary-medicine/0167-5877/guide-for-authors'],['https://www.elsevier.com/journals/preventive-veterinary-medicine/0167-5877/guide-for-authors'],True
4416,101677081,Prilozi.,['eng'],"['Makedonska akademija na naukite i umetnostite,']",['Periodical'],['Medicine'],"['http://www.manu.edu.mk/prilozi/', 'http://www.degruyter.com/view/j/prilozi?rskey=TCvlop&result=109']",['1857-9345'],['1857-8985'],True,True,"['http://www.manu.edu.mk/prilozi/', 'http://www.degruyter.com/view/j/prilozi?rskey=TCvlop&result=109']",['Makedonska akademija na naukite i umetnostite'],"['www.manu.edu.mk', 'www.degruyter.com']","['manu.edu.mk', 'degruyter.com']",1857-8985,1857-9345,[],[],True
4417,0430463,Primary care.,['eng'],['Saunders.'],['Periodical'],"['Medicine', 'Primary Health Care']",['http://www.sciencedirect.com/science/journal/00954543'],['0095-4543'],['1558-299X'],True,True,['http://www.sciencedirect.com/science/journal/00954543'],['Saunders.'],['www.sciencedirect.com'],['sciencedirect.com'],1558-299X,0095-4543,['https://www.elsevier.com/journals/00954543/0095-4543/guide-for-authors'],['https://www.elsevier.com/journals/00954543/0095-4543/guide-for-authors'],True
4418,101547532,The primary care companion for CNS disorders.,['eng'],['Physicians Postgraduate Press'],['Periodical'],"['Mental Disorders \n                 therapy', 'Primary Health Care', 'Psychiatry']","['http://www.psychiatrist.com/pcc/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1412/']",['2155-7772'],['2155-7780'],True,True,['http://www.psychiatrist.com/pcc/'],['Physicians Postgraduate Press'],['www.psychiatrist.com'],['psychiatrist.com'],2155-7780,2155-7772,[],[],True
4419,101463825,Primary care diabetes.,['eng'],['Elsevier'],['Periodical'],"['Diabetes Mellitus', 'Primary Health Care']",['http://www.sciencedirect.com/science/journal/17519918'],['1751-9918'],['1878-0210'],True,True,['http://www.sciencedirect.com/science/journal/17519918'],['Elsevier'],['www.sciencedirect.com'],['sciencedirect.com'],1878-0210,1751-9918,['https://www.elsevier.com/journals/17519918/1751-9918/guide-for-authors'],['https://www.elsevier.com/journals/17519918/1751-9918/guide-for-authors'],True
4420,101603877,Primary dental journal.,['eng'],"['FGDP,', 'Sage Publications']",['Periodical'],"['Dental Care', 'General Practice, Dental']",['https://journals.sagepub.com/home/prd'],['2050-1684'],['2050-1692'],True,True,['https://journals.sagepub.com/home/prd'],"['FGDP', 'Sage Publications']",['journals.sagepub.com'],['sagepub.com'],2050-1692,2050-1684,['https://journals.sagepub.com/author-instructions/prd'],['https://journals.sagepub.com/author-instructions/prd'],True
4421,100897390,Primary health care research & development.,['eng'],"['Arnold,', 'Cambridge University Press']",['Periodical'],"['Health Services Research', 'Primary Health Care']","['https://www.cambridge.org/core/journals/primary-health-care-research-and-development', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3622/']",['1463-4236'],['1477-1128'],True,True,['https://www.cambridge.org/core/journals/primary-health-care-research-and-development'],"['Arnold', 'Cambridge University Press']",['www.cambridge.org'],['cambridge.org'],1477-1128,1463-4236,['https://www.cambridge.org/core/journals/primary-health-care-research-and-development/information/instructions-contributors'],['https://www.cambridge.org/core/journals/primary-health-care-research-and-development/information/instructions-contributors'],True
4422,0401152,Primates; journal of primatology.,['eng'],"['Japan Monkey Centre.', 'Springer Tokyo']",['Periodical'],['Primates'],['https://link.springer.com/journal/10329'],['0032-8332'],['1610-7365'],True,True,['https://link.springer.com/journal/10329'],"['Japan Monkey Centre.', 'Springer Tokyo']",['link.springer.com'],['springer.com'],1610-7365,0032-8332,['https://www.springer.com/journal/10329/submission-guidelines'],['https://www.springer.com/journal/10329/submission-guidelines'],True
4423,101472305,Prion.,['eng'],"['Landes Bioscience,', 'Taylor & Francis']",['Periodical'],"['Prions', 'Protein Folding']","['https://www.tandfonline.com/toc/kprn20/current', 'https://www.ncbi.nlm.nih.gov/pmc/journals/803/']",['1933-6896'],['1933-690X'],True,True,['https://www.tandfonline.com/toc/kprn20/current'],"['Landes Bioscience', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],1933-690X,1933-6896,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=kprn20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=kprn20'],True
4424,101484100,Probiotics and antimicrobial proteins.,['eng'],['Springer'],['Periodical'],"['Anti-Bacterial Agents', 'Probiotics']",['https://link.springer.com/journal/12602'],['1867-1306'],['1867-1314'],True,True,['https://link.springer.com/journal/12602'],['Springer'],['link.springer.com'],['springer.com'],1867-1314,1867-1306,['https://www.springer.com/journal/12602/submission-guidelines'],['https://www.springer.com/journal/12602/submission-guidelines'],True
4425,0140673,Problemy ėndokrinologii.,"['rus', 'eng']","['Medit︠s︡ina.', 'Media Sfera']",['Periodical'],['Endocrinology'],['https://probl-endojournals.ru/probl/'],['0375-9660'],['2308-1430'],True,True,['https://probl-endojournals.ru/probl/'],"['Medit︠s︡ina.', 'Media Sfera']",['probl-endojournals.ru'],['probl-endojournals.ru'],2308-1430,0375-9660,[],[],True
4426,101560511,Problemy radiat︠s︡iĭnoï medyt︠s︡yny ta radiobiolohiï.,"['eng', 'rus', 'ukr']",['Naukovyĭ t︠s︡entr radiat︠s︡iĭnoï medyt︠s︡yny AMN Ukraïny'],[],"['Radiation Effects', 'Radiobiology', 'Radiology \n                 methods']",['http://radiationproblems.org.ua/home.html'],['2304-8336'],['2313-4607'],False,True,['http://radiationproblems.org.ua/home.html'],['Naukovyĭ t︠s︡entr radiat︠s︡iĭnoï medyt︠s︡yny AMN Ukraïny'],['radiationproblems.org.ua'],['radiationproblems.org.ua'],2313-4607,2304-8336,[],[],False
4427,101270373,"Problemy sot︠s︡ialʹnoĭ gigieny, zdravookhranenii︠a︡ i istorii medit︠s︡iny 
             / NII sot︠s︡ialʹnoĭ gigieny, ėkonomiki i upravlenii︠a︡ zdravookhraneniem im. N.A. Semashko RAMN ; AO ""Assot︠s︡iat︠s︡ii︠a︡ 'Medit︠s︡inskai︠a︡ literatura'.""","['rus', 'eng', 'eng']","['Medit︠s︡ina,']",['Periodical'],"['History of Medicine', 'Public Health', 'Russia']",['http://www.medlit.ru/journalsview/socialhygiene/main/'],['0869-866X'],['2412-2106'],True,True,['http://www.medlit.ru/journalsview/socialhygiene/main/'],['Medit︠s︡ina'],['www.medlit.ru'],['medlit.ru'],2412-2106,0869-866X,[],[],True
4428,101245157,"Proceedings. Biological sciences 
             / The Royal Society.",['eng'],"['Royal Society of London,']",['Periodical'],"['Biology', 'Science']","['https://royalsocietypublishing.org/journal/rspb', 'https://www.ncbi.nlm.nih.gov/pmc/journals/137/']",['0962-8452'],['1471-2954'],True,True,['https://royalsocietypublishing.org/journal/rspb'],['Royal Society of London'],['royalsocietypublishing.org'],['royalsocietypublishing.org'],1471-2954,0962-8452,[],[],True
4429,8908934,"Proceedings of the Institution of Mechanical Engineers. Part H, Journal of engineering in medicine.",['eng'],"['Published for the Institution by Mechanical Engineering Publications Ltd.],', 'Sage']",['Periodical'],['Biomedical Engineering'],['https://journals.sagepub.com/home/pih'],['0954-4119'],['2041-3033'],True,True,['https://journals.sagepub.com/home/pih'],"['Published for the Institution by Mechanical Engineering Publications Ltd.]', 'Sage']",['journals.sagepub.com'],['sagepub.com'],2041-3033,0954-4119,['https://journals.sagepub.com/author-instructions/pih'],['https://journals.sagepub.com/author-instructions/pih'],True
4430,9318162,"Proceedings of the Japan Academy. Series B, Physical and biological sciences.",['eng'],"['Japan Academy,']",['Periodical'],"['Biological Science Disciplines', 'Science']","['https://www.jstage.jst.go.jp/browse/pjab', 'https://www.ncbi.nlm.nih.gov/pmc/journals/936/']",['0386-2208'],['1349-2896'],True,True,['https://www.jstage.jst.go.jp/browse/pjab'],['Japan Academy'],['www.jstage.jst.go.jp'],['jst.go.jp'],1349-2896,0386-2208,[],[],True
4431,7505876,Proceedings of the National Academy of Sciences of the United States of America.,['eng'],['National Academy of Sciences'],['Periodical'],['Science'],"['https://www.ncbi.nlm.nih.gov/pmc/journals/2/', 'https://www.pnas.org/']",['0027-8424'],['1091-6490'],True,True,['https://www.pnas.org/'],['National Academy of Sciences'],['www.pnas.org'],['pnas.org'],1091-6490,0027-8424,[],[],True
4432,7505881,The Proceedings of the Nutrition Society.,['eng'],"['Cambridge Univ. Press [etc.]', 'Published on behalf of the Nutrition Society by CABI Publishing']",['Periodical'],['Nutritional Physiological Phenomena'],['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society'],['0029-6651'],['1475-2719'],True,True,['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society'],"['Cambridge Univ. Press [etc.]', 'Published on behalf of the Nutrition Society by CABI Publishing']",['www.cambridge.org'],['cambridge.org'],1475-2719,0029-6651,['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/information/instructions-contributors'],['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/information/instructions-contributors'],True
4433,101291585,Professional case management.,['eng'],"['Lippincott, Williams & Wilkins']",['Periodical'],"['Case Management \n                 organization & administration', 'Managed Care Programs \n                 organization & administration', 'Patient Care Planning \n                 organization & administration']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01269241-000000000-00000'],['1932-8087'],['1932-8095'],True,True,[],"['Lippincott, Williams & Wilkins']",[],[],1932-8095,1932-8087,[],[],False
4434,0244135,Professioni infermieristiche.,['ita'],"['Minerva medica.', 'Consociazione Nazionale delle Associazioni Infermiere/i']",['Periodical'],"['Nursing', 'Societies, Nursing']",['http://www.profinf.net/pro3/index.php/IN/index'],['0033-0205'],[],True,False,['http://www.profinf.net/pro3/index.php/IN/index'],"['Minerva medica.', 'Consociazione Nazionale delle Associazioni Infermiere/i']",['www.profinf.net'],['profinf.net'],,0033-0205,[],[],False
4435,101197857,"Profiles of drug substances, excipients, and related methodology.",['eng'],"['Elsevier Academic Press,']",[],"['Excipients \n                 analysis \n                 chemistry', 'Pharmaceutical Preparations \n                 analysis \n                 chemistry']",['http://www.sciencedirect.com/science/bookseries/18715125/31'],['1871-5125'],[],False,True,['http://www.sciencedirect.com/science/bookseries/18715125/31'],['Elsevier Academic Press'],['www.sciencedirect.com'],['sciencedirect.com'],,1871-5125,[],[],False
